ID,año,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,estado_etiqueta
8,2022,petrolífero,microgenerador,solventes,solventes,0.01,Chihuahua
8,2022,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.02,Chihuahua
8,2022,petrolífero,pequeño generador,agua contaminada,agua contaminada,0.2,Chihuahua
8,2022,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.02,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,0.1,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.06,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.2,Chihuahua
8,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.25,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.2,Chihuahua
8,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,1.0,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,1.0,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.0,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,otros,0.1,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.4,Chihuahua
8,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,2.0,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,2.2,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.0,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,otros,0.2,Chihuahua
8,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,9.36,Chihuahua
8,2023,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.01,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,0.6,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.59,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,2.47,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,otros,0.03,Chihuahua
8,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,1.6,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,0.52,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.25,Chihuahua
8,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.08,Chihuahua
8,2023,petrolífero,microgenerador,lodos,lodos,0.62,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.36,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,otros,0.02,Chihuahua
8,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.25,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Chihuahua
8,2023,petrolífero,pequeño generador,aceites gastados,aceites hidráulicos,1.0,Chihuahua
8,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,3.7,Chihuahua
8,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,1.05,Chihuahua
8,2023,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.17,Chihuahua
8,2023,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,6.0,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,9.9,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.84,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,6.35,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,otros,3.15,Chihuahua
8,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.06,Chihuahua
8,2023,petrolífero,microgenerador,lodos,lodos,0.21,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.53,Chihuahua
8,2023,petrolífero,pequeño generador,aceites gastados,aceites hidráulicos,0.4,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,0.6,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.0,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,otros,0.1,Chihuahua
8,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.2,Chihuahua
8,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.05,Chihuahua
8,2023,petrolífero,pequeño generador,lodos,lodos,0.25,Chihuahua
8,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.99,Chihuahua
9,2017,petrolero,microgenerador,aceites gastados,aceites lubricantes,0.02,Ciudad de México
9,2017,petrolero,microgenerador,lodos aceitosos,residuos de hidrocarburos,2.43,Ciudad de México
9,2017,petrolero,microgenerador,sólidos,sólidos contaminados,4.27,Ciudad de México
9,2017,petrolero,microgenerador,sólidos,otros,0.09,Ciudad de México
9,2017,petrolero,pequeño generador,aceites gastados,aceites lubricantes,4.1,Ciudad de México
9,2017,petrolero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.2,Ciudad de México
9,2017,petrolero,pequeño generador,lodos,lodos,0.8,Ciudad de México
9,2017,petrolero,pequeño generador,lodos aceitosos,residuos de hidrocarburos,9.25,Ciudad de México
9,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,5.59,Ciudad de México
9,2017,petrolero,pequeño generador,sólidos,otros,0.08,Ciudad de México
9,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.4,Ciudad de México
9,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.02,Ciudad de México
9,2018,petrolífero,microgenerador,baterías alcalinas,baterías y pilas,0.01,Ciudad de México
9,2018,petrolífero,microgenerador,filtros contaminados,filtros contaminados,0.12,Ciudad de México
9,2018,petrolífero,microgenerador,lámparas fluorescentes,otros,0.44,Ciudad de México
9,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,9.06,Ciudad de México
9,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,0.98,Ciudad de México
9,2018,petrolífero,microgenerador,sólidos contaminados,sólidos contaminados,3.92,Ciudad de México
9,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,2.55,Ciudad de México
9,2018,petrolífero,pequeño generador,baterías alcalinas,baterías y pilas,0.03,Ciudad de México
9,2018,petrolífero,pequeño generador,botes presurizados,sólidos contaminados,0.04,Ciudad de México
9,2018,petrolífero,pequeño generador,filtros contaminados,filtros contaminados,0.17,Ciudad de México
9,2018,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.45,Ciudad de México
9,2018,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.71,Ciudad de México
9,2018,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,19.9,Ciudad de México
9,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,43.82,Ciudad de México
9,2018,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Ciudad de México
9,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,26.96,Ciudad de México
9,2018,petrolífero,pequeño generador,solventes,solventes,0.13,Ciudad de México
9,2019,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.0,Ciudad de México
9,2019,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Ciudad de México
9,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0075,Ciudad de México
9,2019,petrolífero,microgenerador,lodos,lodos,0.273,Ciudad de México
9,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.291,Ciudad de México
9,2019,petrolífero,microgenerador,sólidos,filtros contaminados,0.015,Ciudad de México
9,2019,petrolífero,microgenerador,sólidos,otros,0.0,Ciudad de México
9,2019,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.05,Ciudad de México
9,2019,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.02,Ciudad de México
9,2019,petrolífero,pequeño generador,aceites gastados,aceites hidráulicos,0.0123,Ciudad de México
9,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Ciudad de México
9,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Ciudad de México
9,2019,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.0,Ciudad de México
9,2019,petrolífero,pequeño generador,líquidos de proceso,otros,0.0,Ciudad de México
9,2019,petrolífero,pequeño generador,lodos,lodos,1.515,Ciudad de México
9,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Ciudad de México
9,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.121,Ciudad de México
9,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,0.06,Ciudad de México
9,2019,petrolífero,pequeño generador,sólidos,otros,0.0,Ciudad de México
9,2019,petrolífero,pequeño generador,solventes,solventes,0.0,Ciudad de México
9,2020,petrolífero,microgenerador,lodos,lodos,2.51524,Ciudad de México
9,2020,petrolífero,microgenerador,sólidos,sólidos contaminados,2.13447,Ciudad de México
9,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,0.008,Ciudad de México
9,2020,petrolífero,pequeño generador,lodos,lodos,15.779,Ciudad de México
9,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,10.11294,Ciudad de México
9,2021,petrolífero,microgenerador,sólidos,sólidos contaminados,2.13,Ciudad de México
9,2021,petrolífero,microgenerador,lodos,lodos,2.52,Ciudad de México
9,2021,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.01,Ciudad de México
9,2021,petrolífero,pequeño generador,sólidos,sólidos contaminados,10.11,Ciudad de México
9,2021,petrolífero,pequeño generador,lodos,lodos,15.78,Ciudad de México
9,2022,petrolífero,pequeño generador,lodos,lodos,0.88,Ciudad de México
9,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.46,Ciudad de México
9,2022,petrolífero,pequeño generador,lodos,lodos,0.89,Ciudad de México
9,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.46,Ciudad de México
9,2022,petrolífero,pequeño generador,lodos,lodos,0.5,Ciudad de México
9,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.2,Ciudad de México
9,2022,petrolífero,microgenerador,lodos,lodos,0.2,Ciudad de México
9,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.19,Ciudad de México
9,2022,petrolífero,pequeño generador,lodos,lodos,0.36,Ciudad de México
9,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.1,Ciudad de México
9,2022,petrolífero,microgenerador,lodos,lodos,0.41,Ciudad de México
9,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.36,Ciudad de México
9,2022,petrolífero,pequeño generador,lodos,lodos,0.86,Ciudad de México
9,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.21,Ciudad de México
9,2022,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Ciudad de México
9,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.01,Ciudad de México
9,2022,petrolífero,microgenerador,sólidos,otros,0.0,Ciudad de México
9,2023,petrolífero,pequeño generador,lodos,lodos,0.3,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.15,Ciudad de México
9,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.02,Ciudad de México
9,2023,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.01,Ciudad de México
9,2023,petrolífero,microgenerador,lodos,lodos,0.19,Ciudad de México
9,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.15,Ciudad de México
9,2023,petrolífero,microgenerador,lodos,lodos,0.63,Ciudad de México
9,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.52,Ciudad de México
9,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.6,Ciudad de México
9,2023,petrolífero,pequeño generador,lodos,lodos,0.3,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.25,Ciudad de México
9,2023,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.05,Ciudad de México
9,2023,petrolífero,pequeño generador,lodos,lodos,0.54,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.79,Ciudad de México
9,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.01,Ciudad de México
9,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.01,Ciudad de México
9,2023,petrolífero,pequeño generador,lodos,lodos,1.5,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.28,Ciudad de México
9,2023,petrolífero,microgenerador,lodos,lodos,0.41,Ciudad de México
9,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.36,Ciudad de México
9,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,0.05,Ciudad de México
9,2023,petrolífero,pequeño generador,lodos,lodos,0.15,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.45,Ciudad de México
9,2023,petrolífero,microgenerador,lodos,lodos,0.28,Ciudad de México
9,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.32,Ciudad de México
9,2023,petrolífero,microgenerador,sólidos,otros,0.11,Ciudad de México
9,2023,petrolífero,pequeño generador,lodos,lodos,0.71,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.57,Ciudad de México
9,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.82,Ciudad de México
9,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,3.25,Ciudad de México
9,2023,petrolífero,gran generador,sólidos,sólidos contaminados,47.4,Ciudad de México
9,2023,petrolífero,gran generador,sólidos,sólidos contaminados,41.3,Ciudad de México
10,2017,petrolero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.3,Durango
10,2017,petrolero,microgenerador,lodos aceitosos,residuos de hidrocarburos,1.49,Durango
10,2017,petrolero,microgenerador,lodos aceitosos,lodos,0.3,Durango
10,2017,petrolero,microgenerador,lodos aceitosos,lodos,1.01,Durango
10,2017,petrolero,microgenerador,material textil,sólidos contaminados,0.25,Durango
10,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.14,Durango
10,2017,petrolero,microgenerador,sólidos,sólidos contaminados,1.54,Durango
10,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.0,Durango
10,2017,petrolero,microgenerador,sólidos,sin datos,0.01,Durango
10,2017,petrolero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.21,Durango
10,2017,petrolero,pequeño generador,líquidos de proceso,otros,1.0,Durango
10,2017,petrolero,pequeño generador,lodos,lodos,1.12,Durango
10,2017,petrolero,pequeño generador,lodos aceitosos,residuos de hidrocarburos,1.6,Durango
10,2017,petrolero,pequeño generador,lodos aceitosos,lodos,3.04,Durango
10,2017,petrolero,pequeño generador,material textil,sólidos contaminados,0.59,Durango
10,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,1.28,Durango
10,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,3.29,Durango
10,2017,petrolero,pequeño generador,sólidos,sin datos,0.96,Durango
10,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.33,Durango
10,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.17,Durango
10,2018,petrolífero,microgenerador,botes presurizados,sólidos contaminados,0.0,Durango
10,2018,petrolífero,microgenerador,filtros contaminados,filtros contaminados,0.0,Durango
10,2018,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.06,Durango
10,2018,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.06,Durango
10,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,1.8,Durango
10,2018,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.05,Durango
10,2018,petrolífero,microgenerador,sólidos contaminados,sólidos contaminados,1.32,Durango
10,2018,petrolífero,microgenerador,solventes,solventes,0.02,Durango
10,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,5.94,Durango
10,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,7.91,Durango
10,2018,petrolífero,pequeño generador,baterías alcalinas,baterías y pilas,0.01,Durango
10,2018,petrolífero,pequeño generador,botes presurizados,sólidos contaminados,0.2,Durango
10,2018,petrolífero,pequeño generador,filtros contaminados,filtros contaminados,2.34,Durango
10,2018,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.47,Durango
10,2018,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.07,Durango
10,2018,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,45.69,Durango
10,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,36.06,Durango
10,2018,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.04,Durango
10,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,25.19,Durango
10,2018,petrolífero,pequeño generador,solventes,solventes,0.51,Durango
10,2018,petrolero,pequeño generador,aceites gastados,aceites gastados,0.1,Durango
