id_entidad_federaativa,entidad_federativa,municipio,anio,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,entidad_federativa_etq
2,Baja California,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.158,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Lámpara fluorescentes,0.002,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas alcalinas,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",4.258,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Corrosivos,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",4.112,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0.0,Baja California
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Solventes,Residuos de solventes,0.0,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados hidráulicos,0.7,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados lubricantes,0.35,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados otros,0.05,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,baterias alcalinas,0.05,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,"TIERRA CONTAMINADA (IMPREGNADA CON PINTURA, ACEITE, COMBUSTIBLE Y/O SOLVENTES)",2.0,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,ACUMULADORES DE VEHÍCULOS CON CONTENIDO DE PLOMO,0.1,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,ACEITES GASTADOS SOLUBLES AGUAS ACEITOSAS DERIVADAS DE LA OPERACIÓN Y MANTENIMIENTO DE LAS INSTALACIONES DE LA TERMINAL,0.05,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,SÓLIDOS DE MANTENIMIENTO AUTOMOTRIZ,0.05,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,0.5,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,0.14,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,0.05,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,0.14,Baja California
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,0.07,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,0.019,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Líquidos de proceso,Aguas aceitosas,0.327,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,"Baterias, pilas y balastras","Baterias, pilas y balastras",0.001,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados",0.88,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,1.37,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",2.176,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,10.162,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,6.36,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras",0.02,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados",17.758,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,0.01,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,32.83886,Baja California
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",47.63971,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,hidraulicos,0.7,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0.35,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,Otros aceites,0.1,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,"baterias, celdas y pilas",Acumuladores,0.1,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,"baterias, celdas y pilas",Pilas alcalinas,0.05,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.05,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,0.35,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,0.55,Baja California
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,"Tierra, arena, grava, acerrín impregnados con aceites, grasas o hidrocarburos",2.0,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0.02,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,"baterias, celdas y pilas","Baterias, pilas y balastras",0.0,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",0.88,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Otros,"Agua oleosa, agua contaminada",0.33,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",2.18,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,1.37,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,10.16,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,"baterias, celdas y pilas","Baterias, pilas y balastras",0.02,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",17.76,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Otros,"Agua oleosa, agua contaminada",6.36,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",47.64,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Baja California
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,32.84,Baja California
2,Baja California,Mexicali,2022,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.11,Baja California
2,Baja California,Mexicali,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.62,Baja California
2,Baja California,Mexicali,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,0.59,Baja California
2,Baja California,Mexicali,2022,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,1.1,Baja California
2,Baja California,Mexicali,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.97,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.4,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,4.1,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,0.4,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Otros,Otros residuos,0.8,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Otros,Otros residuos,1.5,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.15,Baja California
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,3.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Con metales pesados,0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Otros sólidos,0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Otros sólidos,0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Tortas de filtrado,0.0,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",0.8,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,3.2,Baja California
2,Baja California,Tijuana,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.91,Baja California
2,Baja California,Ensenada,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.8,Baja California
2,Baja California,Ensenada,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.04,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.8,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,3.7,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.23,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Aceites gastados,Hidráulicos,0.1,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Aceites gastados,Lubricantes,0.05,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Aceites gastados,Lubricantes,0.5,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.0,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.02,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Biológico-infecciosos,Residuos no anatómicos,0.0,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Residuos sólidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.05,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.1,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.01,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Residuos sólidos,Otros sólidos,0.01,Baja California
2,Baja California,Mexicali,2023,Petrolífero,Gran Generador,Solventes,Orgánicos,0.01,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,0.05,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.01,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.09,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,0.05,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",5.8,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.01,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",1.21,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,3.12,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",2.52,Baja California
2,Baja California,Tijuana,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio",0.02,Baja California
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Hidraulicos,0.11,Baja California Sur
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Lubricantes,0.16,Baja California Sur
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Lodos,Lodos provenientes de tanques de almacenaniento,0.12,Baja California Sur
